created_at,id_str,full_text_in_Indonesian,full_text_in_English
2019-12-26 23:32:06+00:00,1210342552492101632,"06.31 WIB #Tol_Purbaleunyi Dawuan - Padalarang - Pasteur - Cileunyi LANCAR.   Menjelang Buah Batu KM 145+400 arah Jakarta PADAT, ada penanganan kecelakaan di lajur 1/kiri.","06.31 WIB #Toll_Purbaleunyi Dawuan - Padalarang - Pasteur - Cileunyi CURRENTLY. Approaching Buah Batu KM 145+400 towards Jakarta SOLID, there is an accident handling in lane 1/left."
2019-12-26 23:33:38+00:00,1210342937466327041,"06.31 WIB #Tol_Purbaleunyi Dawuan - Padalarang - Pasteur - Cileunyi LANCAR.   Menjelang Buah Batu KM 145+400 arah Jakarta PADAT, ada penanganan kecelakaan di lajur 1/kiri. @PTJASAMARGA","06.31 WIB #Toll_Purbaleunyi Dawuan - Padalarang - Pasteur - Cileunyi CURRENTLY. Approaching Buah Batu KM 145+400 towards Jakarta SOLID, there is an accident handling in lane 1/left. @PTJASAMARGA"
2019-12-26 23:35:28+00:00,1210343401536622593,"06.31 WIB Informasi dari @PTJASAMARGA #Tol_Purbaleunyi Dawuan - Padalarang - Pasteur - Cileunyi LANCAR.   Menjelang Buah Batu KM 145+400 arah Jakarta PADAT, ada penanganan kecelakaan di lajur 1/kiri.","06.31 WIB Information from @PTJASAMARGA #Toll_Purbaleunyi Dawuan - Padalarang - Pasteur - Cileunyi CURRENTLY. Approaching Buah Batu KM 145+400 towards Jakarta SOLID, there is an accident handling in lane 1/left."
2019-12-26 23:38:47+00:00,1210344234923913217,"Ada teman yg mendatangkan kecelakaan, tetapi ada jg sahabat yg lebih karib dari pd seorang saudara.Amsal 18:24 #sabda","There are friends who cause accidents, but there are also friends who are closer than brothers. Proverbs 18:24 #sayings"
2019-12-26 23:39:43+00:00,1210344468278198277,Sekolah ramah anak diperlukan karena masih ada kekerasan dan kecelakaan di sekolah https://t.co/6UVlSb0AwN,Child-friendly schools are needed because there is still violence and accidents in schools https://t.co/6UVlSb0AwN
2019-12-26 23:50:51+00:00,1210347273126694912,Aku pake ini waktu kecelakaan motor sumpah perih bgt kayak disayat sayat bedog😭😭😭 bayangin itu aku totolin di luka yg di muka juga kebayang ga perihnya:))) tp cepet keringggg.,"I used this when I had a motorbike accident, I swear it hurt so bad it was like being cut by a bedog😭😭😭 imagine putting it on the wound on my face and I can't imagine how painful it is :))) but it dries quickly."
2019-12-26 23:51:54+00:00,1210347536214441984,"Ini bukan kecelakaan "" Conan Edogawa","This wasn't an accident"" Conan Edogawa"
2019-12-26 23:54:32+00:00,1210348199333920770,"@KM_WENDY94 Aku mimpiin neng wendai lagi nanyi psiko tapi versi close up dan kesakitan, eh besok nya langsung kecelakaan mianhhaae eonni 😭","@KM_WENDY94 I dreamed of neng wendai singing psycho but in a close up version and in pain, but the next day she had an accident mianhhaae eonni 😭"
2019-12-26 23:58:35+00:00,1210349218746888192,@cntyanrzki Ada kecelakaan kecil kereta kaget cin w kira bakal mati barusan,@cntyanrzki There was a small train accident and I thought I was going to die just now
2019-12-27 21:48:40+00:00,1210678911308140544,"Dahulukan selalu KA, menerobos Perlintasan Kereta yg telah memberikan isyarat utk berhenti dpt berakibat kecelakaan. https://t.co/H0Re6GL4hD","Always put the train first, crossing a train crossing that has given a signal to stop can result in an accident. https://t.co/H0Re6GL4hD"
2019-12-27 21:50:03+00:00,1210679258575589376,[77:40] Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan.,[77:40] That day will be a great disaster for those who lie.
2019-12-27 21:59:16+00:00,1210681577098772480,Logika lurus   gak mungkin  polisi aktif merencanakan  kecelakaan Novel..tanpa perintah !   Siapa org kuat dibalik itu...?🤔 https://t.co/9TctbCf3US,Straight logic makes it impossible for the police to actively plan Novel's accident... without orders! Who is the strong person behind that...?🤔 https://t.co/9TctbCf3US
2019-12-27 22:03:41+00:00,1210682692162871296,0603hrs Besraya@E9:Trafik lancar sepanjang Lebuhraya. Cuaca baik. Amalan mengekori terlalu rapat kenderaan di hadapan boleh mengundang kecelakaan. Sila awasi jarak selamat kenderaan anda #kltu https://t.co/KY0lIHtDYm,0603hrs Besraya@E9: Smooth traffic along the Lebuhraya. Good weather. The practice of following the vehicle in front too closely can lead to accidents. Please monitor your vehicle's safe distance #kltu https://t.co/KY0lIHtDYm
2019-12-27 22:04:19+00:00,1210682851571585024,"05.00 Kecelakaan sebuah Sedan BMW B 610 MAG Menabrak Apotek Senopati , saat ini dalam Prosea Evakuasi #Polri. https://t.co/YXPB9sLeTi","05.00 Accident of a BMW B 610 MAG sedan crashing into the Senopati Pharmacy, currently in the #Polri evacuation process. https://t.co/YXPB9sLeTi"
2019-12-27 22:05:21+00:00,1210683111140290560,"05.00 Kecelakaan sebuah Sedan BMW B 610 MAG Menabrak Apotek Senopati , saat ini dalam Proses Evakuasi #Polri. https://t.co/HRXVY3EuEq","05.00 Accident of a BMW B 610 MAG Sedan crashing into the Senopati Pharmacy, currently in the #Polri Evacuation Process. https://t.co/HRXVY3EuEq"
2019-12-27 22:08:21+00:00,1210683863837446144,"05.00 Kecelakaan sebuah Sedan BMW B 610 MAG Menabrak Apotek Senopati , saat ini dalam Proses Evakuasi #Polri. https://t.co/Z3AfH1JQWs","05.00 Accident of a BMW B 610 MAG Sedan crashing into the Senopati Pharmacy, currently in the #Polri Evacuation Process. https://t.co/Z3AfH1JQWs"
2019-12-27 22:17:16+00:00,1210686107244851200,"Bisakan dibedakan mana patriarki, mana selaput dara sobek akibat murni kecelakaan, mana orang yg pernah pamer selangkangan sama orang lain.","Can you differentiate between patriarchy, which is a torn hymen as a result of a pure accident, and which is a person who has shown off his crotch to someone else."
2019-12-27 22:19:12+00:00,1210686594056736768,@bahasrl kalo gua sih inget mimpinya apa. biasanya sih mimpiin ortu kecelakaan atau meninggal,@bahasrl I can remember what the dream was. I usually dream about my parents having an accident or dying
2019-12-27 22:26:07+00:00,1210688336513208320,"Resiko di 2020, klo kecelakaan gabisa lanjut lagi nih di jepun. Aduh gimaneeee aku harusnya","The risk in 2020 is that if you have an accident you won't be able to continue in Japan. Oh, how should I do it?"
2019-12-27 22:38:10+00:00,1210691369443811328,"korban penipuan mah ga sakit, korban kecelakaan juga biasa, tpi kalo jdi","Victims of fraud don't get sick, victims of accidents are also common, but if they do"
2019-12-27 22:38:32+00:00,1210691462020521984,"BREAKING NEWS : Kecelakaan di Tol Semarang, Mobil Xenia Hitam Plat D Terbalik https://t.co/epTeLWkunU","BREAKING NEWS: Accident on Semarang Toll Road, Black Xenia Car with Plate D Overturns https://t.co/epTeLWkunU"
2019-12-27 22:40:05+00:00,1210691850899611648,"4 Hari Usai Kecelakaan Bus Sriwijaya, Tim SAR Pantau Lokasi https://t.co/Yr8gdSniU7","4 Days After Sriwijaya Bus Accident, SAR Team Monitors Location https://t.co/Yr8gdSniU7"
2019-12-27 22:42:03+00:00,1210692346343374848,"@jokowi pak Jokowi, calo di pembuatan SIM merajalela, gak pengin di proses gtu? dari dulu sampai sekarang sama saja. yg sesuai prosedur berbulan-bulan, yg lewat calo 1-2 hari dah kelar.  ini yg banyak bkin kecelakaan, belum saatnya nyetir tapi udah punya sim","@jokowi Sir Jokowi, brokers in making SIMs are rampant, don't you want that process? from the past until now it's the same. The ones that follow the procedure take months, the ones that go through brokers in 1-2 days are finished. This is what causes a lot of accidents, it's not the time to drive but you already have a driver's license"
2019-12-27 22:46:12+00:00,1210693391295451136,05:41 Kecelakaan Minibus terguling di KM 106 Tol Cipali (arah ke Cirebon) &amp  msh penanganan Polri. @gldys https://t.co/uaOSWsZ8E7,05:41 Minibus accident rolled over at KM 106 Cipali Toll Road (direction to Cirebon) & still being handled by the National Police. @gldys https://t.co/uaOSWsZ8E7
2019-12-27 22:51:29+00:00,1210694720399134720,05:42 Kecelakaan BMW B 610 MAG menabrak Apotik Senopati Jl. Senopati Raya Jaksel &amp  msh penanganan Polri. https://t.co/fbo3jJh4Lu,"05:42 Accident BMW B 610 MAG crashes into Senopati Pharmacy Jl. Senopati Raya, South Jakarta & still being handled by the National Police. https://t.co/fbo3jJh4Lu"
2019-12-27 22:52:33+00:00,1210694988117340160,Literally sebelum natal numpang ambil duit kesini dan bahas kecelakaan kemarin terus kejadian lagi aja gitu hadeeeh,Literally before Christmas hitchhiking to get money here and discussing yesterday's accident and then it just happened again like that hadeeeh
2019-12-27 22:53:28+00:00,1210695220343365632,@TMCPoldaMetro Kecelakaan diapotek ini lagi? Innalillahi wa innalillahi rojiun,@TMCPoldaMetro Another pharmacy accident? Surely we belong to Allah and to Him shall we return
2019-12-27 22:55:43+00:00,1210695783747424257,"Pas SBS, redvelvet yang kena (kecelakaan) tapi SBS salah disitu. Lah kmrn KBS gak adil sama Apink. Bangke KBS, emang grup senior gak boleh tayang di tv dan menghibur penggemar? Fans nya masih banyak woy, mereka sampe nangis"" gak bs ngehibur fansnya.  Besok di MBC ada drama lg gt?","At SBS, redvelvet was hit (an accident) but SBS was wrong there. So KBS is not being fair to Apink. Bangke KBS, really senior groups can't appear on TV and entertain fans? There are still a lot of fans, wow, they are crying, ""can't entertain their fans. There's another drama on MBC tomorrow, right?"
2019-12-27 22:58:17+00:00,1210696431817805824,@TINTAHIJAUcom Terjadi kecelakaan didaerah turunan longsor warungkadu Subang. Korban pengendara sepeda motor diperkirakan Tewas diTKP. Blm diketahui penyebab kecelakaan tersebut &amp  pihak kepolisian blm tampak di TKP &amp  korban masih dilokasi &amp  blm dipindahkan. Jam 5.30 tgl.28/12/19.,@TINTAHIJAUcom An accident occurred in the area where the Warungkadu landslide descended from Subang. The motorcyclist victim is thought to have died at the scene. The cause of the accident is not yet known & the police have not yet appeared at the crime scene & the victim is still at the location & has not been moved. At 5.30 on 12/28/19.
2019-12-27 23:03:51+00:00,1210697830148345856,"Pergi liburan lebih aman dan nyaman ketika berkendara dengan memakai sabuk keselamatan. . Jadikan Keselamatan Sebagai Kebutuhan, Maju Indonesiaku!!! . 🚫Stop Pelanggaran 🚫Stop Kecelakaan Keselamatan untuk kemanusiaan👮 . #polripromoter  #opslilin2019 #humaspoldajabar https://t.co/bo1cJv225x","Going on holiday is safer and more comfortable when driving with a safety belt. . Make Safety a Necessity, Move My Indonesia Forward!!! . 🚫Stop Violations 🚫Stop Accidents Safety for humanity👮 . #polripromoter #opslilin2019 #humaspoldajabar https://t.co/bo1cJv225x"
2019-12-27 23:13:25+00:00,1210700239549583360,"Jangan mengemudikan kendaraan dalam kondisi mabuk atau terpengaruh minuman keras/Narkoba, karena rawan kecelakaan. https://t.co/ECbU8yRmdj","Do not drive a vehicle while drunk or under the influence of alcohol/drugs, because it is prone to accidents. https://t.co/ECbU8yRmdj"
2019-12-27 23:15:56+00:00,1210700874323857408,"Rasa takut akan kematian adalah yang paling dibenarkan dari semua ketakutan, karena tidak ada risiko kecelakaan bagi seseorang yang sudah mati.","The fear of death is the most justified of all fears, because there is no risk of accident to someone who is already dead."
2019-12-27 23:21:26+00:00,1210702257907326977,Yaampun lagi2 bias gue kena 😞 walaupun bukan kecelakaan but still,"Oh my goodness, I might get hit again 😞 even though it wasn't an accident, it's still there"
2019-12-27 23:21:27+00:00,1210702262999240704,@RadioElshinta @perhubunganjtg Kenapa akhir2 banyak kecelakaan kendaraan kenapa tidak di check pabrik produksi kendaraan apakah kendaraan yang sesuai dengan standart keselamatan bukan teori aja tapi dibuktikan check ke lapangan tempat pembuatannya,"@RadioElshinta @perkomunikasijtg Why have there been so many vehicle accidents lately, why don't the vehicle production factories check whether the vehicles comply with safety standards, not just a theory, but have been proven by checking in the field where they are manufactured"
2019-12-27 23:26:01+00:00,1210703411563286528,"@superzxx @KAI121 Ga bisa lah...ada batas kecepatan yg ga boleh dilanggar, kl dilanggar bisa kecelakaan...pakai otak dikit lah kl komen","@superzxx @KAI121 You can't...there is a speed limit that cannot be violated, if you violate it, there could be an accident...use a little brain when commenting"
2019-12-27 23:30:02+00:00,1210704421006401536,"@AndreyPurnamas3 @RadioElshinta Perlu diketahui min ,setiap kendaraan baru yang akan dipasarkan dan diproduksi massal di Indonesia, harus melewati berbagai pengujian guna menentukan laik atau tidaknya kendaraan tersebut dan untuk kecelakaan itu bisa terjadi karena faktor manusia faktor alam dan faktor kendaraan","@AndreyPurnamas3 @RadioElshinta Please note that every new vehicle that will be marketed and mass produced in Indonesia must pass various tests to determine whether the vehicle is fit for purpose or not and that accidents can occur due to human factors, natural factors and vehicle factors."
2019-12-27 23:30:59+00:00,1210704659792314369,"Rekaman CCTV Kecelakaan Motor di PIK, depan Taman Grisenda : https://t.co/DL2kJCpuvP mhmmdrhmtrmdhn Visit Wonderful  #MRahmatRamadhan","CCTV footage of motorbike accident at PIK, in front of Grisenda Park: https://t.co/DL2kJCpuvP mhmmdrhmtrmdhn Visit Wonderful #MRahmatRamadhan"
2019-12-27 23:35:31+00:00,1210705802840834048,"Telah terjadi kecelakaan tunggal di Gatsu Timur, tepatnya di dekat kuburan Tembau, Jumat (27/12) malam. Kecelakaan tersebut menyebabkan badan kendaraan terperosok . . Info dari @deejayriyu #kecelalaan #gatsu https://t.co/iLHbiMeEnl","There was a single accident in East Gatsu, precisely near the Tembau cemetery, Friday (27/12) evening. The accident caused the vehicle body to fall. . Info from @deejayriyu #accident #gatsu https://t.co/iLHbiMeEnl"
2019-12-27 23:36:07+00:00,1210705951591780352,"Kurang tidur merupakan penyebab utama kecelakaan kendaraan di kalangan remaja. [peneliti di The George Institute for Global Health, Sydney]","Lack of sleep is the main cause of vehicle accidents among teenagers. [researcher at The George Institute for Global Health, Sydney]"
2019-12-27 23:37:14+00:00,1210706235294539777,"Abis ""izinkan aku..."" Udah diizinin malah kecelakaan","After ""allow me..."" After being allowed, it ended up being an accident"
2019-12-27 23:44:19+00:00,1210708016829329408,Fatal Accidents in Construction Site | Kecelakaan Fatal di Lokasi Konstruksi https://t.co/pAWQrZDwob via @CEPAGRAM,Fatal Accidents in Construction Sites | Fatal Accident at Construction Site https://t.co/pAWQrZDwob via @CEPAGRAM
2019-12-27 23:46:45+00:00,1210708629805912066,"Satuan Lalulintas Porles Jeneponto berhasil menekan angka kecelakaan berlalulintas, khusus wilayah hukum Mapolres Jeneponto, Sulawesi Selatan. rtmcpoldasulsel  humaspolresjeneponto @ Jeneponto, Sulawesi Selatan,… https://t.co/kbLAY1VgL4","The Jeneponto Police Traffic Unit has succeeded in reducing the number of traffic accidents, specifically in the jurisdiction of the Jeneponto Police Headquarters, South Sulawesi. rtmcpoldasulsel humaspolresjeneponto @ Jeneponto, South Sulawesi,… https://t.co/kbLAY1VgL4"
2019-12-27 23:48:02+00:00,1210708952347897856,"Dan terjadi lagi~ RT @TMCPoldaMetro: 05.00 Kecelakaan sebuah Sedan BMW B 610 MAG Menabrak Apotek Senopati , saat ini dalam Prosea Evakuasi #Polri. https://t.co/WHm5gdIoim","And it happened again~ RT @TMCPoldaMetro: 05.00 Accident of a BMW B 610 MAG Sedan crashing into the Senopati Pharmacy, currently in the #Polri Evacuation Process. https://t.co/WHm5gdIoim"
2019-12-27 23:56:25+00:00,1210711061877252096,"Pagi-pagi udah ada kecelakaan aja di Sudirman, sepertinya sepeda😟","Early this morning there was an accident in Sudirman, apparently a bicycle😟"
2019-12-28 21:44:28+00:00,1211040242892857344,04.46: Kecelakaan mobil Ertiga di lajur kanan KM 448.200 (Bawen) ruas Tol Semarang menuju Solo. (P. Bero) https://t.co/0BTqp8nBzR,"04.46: Ertiga car accident in the right lane of KM 448,200 (Bawen) on the Semarang to Solo toll road. (P. Bero) https://t.co/0BTqp8nBzR"
2019-12-28 21:50:02+00:00,1211041644507586561,[77:49] Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan.,[77:49] That day will be a great disaster for those who lie.
2019-12-28 21:56:54+00:00,1211043370555985920,"Baca balesan kejadian kecelakaan malah nyengir sendiri @isseyyessi, dasar imanku lemah yang bisa ketawa di atas derita... 😂😂😂","Reading the response to the accident, I actually grinned to myself @isseyyessi, my faith is weak and can laugh at suffering... 😂😂😂"
2019-12-28 22:14:31+00:00,1211047803901730816,"05.14: RT @athenaaa__x : Kecelakaan di KM 360B, ruas Tol Semarang menuju Batang.  #ElshintaWeekend https://t.co/vaCTZjE82x","05.14: RT @athenaaa__x : Accident at KM 360B, Semarang to Batang toll road. #ElshintaWeekend https://t.co/vaCTZjE82x"
2019-12-28 22:19:40+00:00,1211049100805697536,"halo @TMCPoldaMetro , sekitar jam 4 ada kecelakaan di tol cipali , bus menuju arah jakarta nyeberang masuk ke parit jalur arah majalengka .  halo @PTJASAMARGA , beneran deh cepetan bikin guard rail di antara kedua jalur biar ga banyak yg nyelonong","hello @TMCPoldaMetro, around 4 o'clock there was an accident on the Cipali toll road, the bus heading towards Jakarta crossed into a ditch on the Majalengka route. hello @PTJASAMARGA, really hurry up and make a guard rail between the two lanes so there aren't too many people sneaking around"
2019-12-28 22:20:01+00:00,1211049190488330240,"Begini Kronologis dan Penyebab Kecelakaan Beruntun di Tol Kalikangkung! Duh, Lagi-Lagi karena. . . . - Warta Ekonomi https://t.co/ez9pwIAzKH","Here's the Chronology and Causes of Successive Accidents on the Kalikangkung Toll Road! Duh, Again because. . . . - Economic News https://t.co/ez9pwIAzKH"
2019-12-28 22:25:09+00:00,1211050480765489152,Kecelakaan Karambol di Tol Semarang Dua Bus Terbakar https://t.co/FD6Sla0xrP https://t.co/EJkvT9k3d7,Carrom Accident on Semarang Toll Road Two Buses Burn Down https://t.co/FD6Sla0xrP https://t.co/EJkvT9k3d7
2019-12-28 22:35:53+00:00,1211053180240314368,"Diduga Rem Blong, Bus Kramat Jati Picu Kecelakaan Beruntun di GT Kalikangkung https://t.co/cMPjRIpl7F","Allegedly brake failure, Kramat Jati bus triggers series of accidents at Kalikangkung GT https://t.co/cMPjRIpl7F"
2019-12-28 22:37:57+00:00,1211053702418595840,"Lagi posisi kek gini, abis fotoo bangettt langsung liat kecelakaan😭😭 gemeter yakin 😭 mana kecelakaan nya itu nabrakin motor2 yg parkir, dan temen² yang lagi pada diluar langsung kek mau ketabrak😭 ya Allah.. https://t.co/nlS2kWTw2C","I was in a position like this, after taking a photo, I immediately saw an accident😭😭 I was shaking for sure 😭 where the accident was and it hit parked motorbikes, and my friends who were outside were going to get hit straight away😭 oh my God.. https://t.co/nlS2kWTw2C"
2019-12-28 22:38:15+00:00,1211053776435441664,"korban penipuan gak sakit, korban kecelakaan juga biasa,","Fraud victims don't get sick, accident victims are also common,"
2019-12-28 22:41:04+00:00,1211054487147692032,"Abis itu aku keluar kan, ternyata yang kecelakaan temen sendiri. Langsung semua nya pada panik. Ini ceritanya temenku pake motor biasa, ditabrak ama motor cb (karna abis pada kopdar cb) jadi rame konvoi cb. Tapi tetep temenku yg salah karna sein mendadak","After that I came out, it turned out it was my friend's accident. Immediately everyone panicked. This is the story of my friend, who was using a regular motorbike, and was hit by a CB motorbike (because it ran into the CB motorbike) so the CB convoy was busy. But my friend was still at fault because of the sudden turn signal"
2019-12-28 22:47:31+00:00,1211056111052156928,"Telah terjadi kecelakaan di Ice bsd jumlah korban yang meninggal 2 orang. Kronologi singkat 2 orang pemuda melawan arus dan tertabrak oleh mobil Fortuner, kejadian peristiwa sekitar pukul 02:35 dini hari","There was an accident at Ice Bsd, the number of victims who died was 2 people. A brief chronology of 2 young people going against the flow and being hit by a Fortuner car, the incident occurred at around 02:35 in the morning"
2019-12-28 22:49:08+00:00,1211056514619674624,Keledai membunuh manusia tiap tahun lebih banyak dibandingkan kecelakaan pesawat tiap tahun di dunia,Donkeys kill more people every year than plane crashes every year in the world
2019-12-28 22:49:49+00:00,1211056690264596480,04.46: Kecelakaan mobil Ertiga di lajur kanan KM 448.200 (Bawen) ruas Tol Semarang menuju Solo. (P. Bero) ~ @RadioElshinta https://t.co/cFwWrhDY6J,"04.46: Ertiga car accident in the right lane of KM 448,200 (Bawen) on the Semarang to Solo toll road. (P. Bero) ~ @RadioElshinta https://t.co/cFwWrhDY6J"
2019-12-28 22:51:11+00:00,1211057032746295297,04.50 #Lalinsonora Terjadi Kecelakaan di tol Semarang-batang km360B https://t.co/J8WqOZyDS9 @athenaaa__x,04.50 #Lalinsonora Accident occurs on the Semarang-batang km360B toll road https://t.co/J8WqOZyDS9 @athenaaa__x
2019-12-28 22:51:19+00:00,1211057066799857664,"Telah terjadi kecelakaan di Ice bsd city, korban meninggal 2 orang. Identitas korban masih diselidiki.","There was an accident at Ice BSD City, 2 people died. The identity of the victim is still being investigated."
2019-12-28 23:00:51+00:00,1211059463731367936,"Ada yang pernah bilang kalau lebih milih pasangan yang lucu, suka bercanda dibanding yang posesif dan serius.  Ta* lah ntar kalo kecelakaan, digoda orang lain terus cerita sama pasangannya, terus ditanggepin gak serius malah kesel dan bilang ga perhatian, maunya apa coba?","Someone once said that they prefer a partner who is funny and likes to joke around rather than someone who is possessive and serious. Never mind, if you have an accident, someone else teases you and then tells your partner, then you don't take it seriously, you get annoyed and say you don't pay attention, what do you want to try?"
2019-12-28 23:01:33+00:00,1211059642492571648,Hubdat Perlu Susun Sanksi Tegas Bagi PO Yang Sering Lalai Dan Picu Kecelakaan https://t.co/IDqYUk2XeO,Hubdat Needs to Arrange Strict Sanctions for POs Who Are Often Negligent and Trigger Accidents https://t.co/IDqYUk2XeO
2019-12-28 23:02:59+00:00,1211060000082165760,"[NEWS] Buka Bali Clasic Motor Show ke-3, Wagub Tjok Ace yakin Bali Masih Jadi Destinasi Prioritas Bagi Pariwisata - https://t.co/TCJNF9QHO5 - Di tengah berbagai gempuran musibah, kejadian kecelakaan bahkan b.. https://t.co/0fwzhVUTRe via @Redaksi09","[NEWS] Opening the 3rd Bali Classic Motor Show, Deputy Governor Tjok Ace believes that Bali is still a priority destination for tourism - https://t.co/TCJNF9QHO5 - In the midst of various disasters, accidents even... https:// t.co/0fwzhVUTRe via @Redaksi09"
2019-12-28 23:04:43+00:00,1211060437652951040,"@akuorangkaya1 @Ajibay11 @rreyjung @_W_T_T_ @konaksi @karfianda Coba lu kecelakaan, eh paru2 ketusuk tulang rusuk, ditolongin org digeser2 tu tubuh, diminumin air, bayangin nasib paru2 gimana, sama lebih2 nasib nyawa lu juga gimana, soalnya pernah kejadian setelah diangkat dan ditolongin malah bablas, paling ga bantu kipasin","@akuorangkaya1 @Ajibay11 @rreyjung @_W_T_T_ @konaksi @karfianda If you had an accident, your lungs would be punctured by your ribs, someone would help you, move your body, drink water, imagine what would happen to your lungs, and moreover what would happen to your life, because this happened after being lifted and If you help, you'll be lazy, at least you'll help the fan"
2019-12-28 23:06:03+00:00,1211060771628519424,"Rem Blong Bus Kramat Jati, Penyebab Kecelakaan GT Kalikangkung  https://t.co/mgfbv3iLgy","Kramat Jati Bus Brakes Fail, Cause of Kalikangkung GT Accident https://t.co/mgfbv3iLgy"
2019-12-28 23:06:33+00:00,1211060900553080832,0706hrs Besraya@E9: Trafik lancar sepanjang Lebuhraya. Cuaca baik. Amalan mengekori terlalu rapat kenderaan di hadapan boleh mengundang kecelakaan. Sila awasi jarak selamat kenderaan anda #kltu https://t.co/76mIz7A4Kw,0706hrs Besraya@E9: Smooth traffic along the Lebuhraya. Good weather. The practice of following the vehicle in front too closely can lead to accidents. Please monitor your vehicle's safe distance #kltu https://t.co/76mIz7A4Kw
2019-12-28 23:07:49+00:00,1211061218296750080,"Barusan mimpiin bokap. Mimpinya indah sih. tp bangun2 nangis kejer sampe ditenangin temen kos, karna keinget bokap abis kecelakaan.  YaAllah😭😭","Just had a dream about my father. The dream is beautiful. But I woke up crying so hard that my boarding house friend calmed me down, because I remembered my father had had an accident. Oh Allah 😭😭"
2019-12-28 23:20:30+00:00,1211064412016005120,@mabagemas tonic immobility sebatas konfrontasi seksual aja kah? kalo kondisi ngefreeze saat mau kecelakaan??,"@mabagemas tonic immobility is limited to sexual confrontation, right? what if the conditions freeze when you want to have an accident??"
2019-12-28 23:22:33+00:00,1211064924211793920,Kecelakaan beruntun di Gerbang Tol (GT) Kalikangkung KM 414 Jalan Tol Batang-Semarang yang terjadi pada Sabtu (28/12/2019) disebabkan rem blong. https://t.co/KrXO2bdEgG,The series of accidents at the Kalikangkung Toll Gate (GT) KM 414 Batang-Semarang Toll Road which occurred on Saturday (28/12/2019) was caused by brake failure. https://t.co/KrXO2bdEgG
2019-12-28 23:22:54+00:00,1211065014775435270,Terjadi kecelakaan di simpang Jl Sunset Road - Dewi Sri pk 04:00 dini hari tadi. Belum diketahui secara detail kronologis kejadian. lebih berhati-hati saat berkendara BroSist. Info dari @andihermanhdyt via… https://t.co/Iz77ogQvMI,There was an accident at the intersection of Jl Sunset Road - Dewi Sri at 04:00 this morning. The detailed chronology of the incident is not yet known. Be more careful when driving BroSist. Info from @andihermanhdyt via… https://t.co/Iz77ogQvMI
2019-12-28 23:26:26+00:00,1211065901426135040,https://t.co/lZOfjqkbPs - Dua kecelakaan lalu lintas di Jalan Raya Kota Ambon pada 28 Desember 2019 menyebabkan seorang warga meninggal dunia dan satu lainnya luka-luka. Dua kecelakaan itu terjadi... https://t.co/wNzLHXZRUx,https://t.co/lZOfjqkbPs - Two traffic accidents on Jalan Raya Ambon City on 28 December 2019 caused one resident to die and another to be injured. The two accidents happened... https://t.co/wNzLHXZRUx
2019-12-28 23:32:38+00:00,1211067465150517248,06.32: Kecelakaan antara dumptruk dengan 2 sepeda motor di kolong Casablanca Pasar Gembrong arah ke Kp. Melayu #Jkt. | (P. Mulyanto) #ElshintaWeekend https://t.co/pTwubo3ccH,06.32: Accident between a dump truck and 2 motorbikes under Casablanca Pasar Gembrong heading to Kp. Malay #Jkt. | (P. Mulyanto) #ElshintaWeekend https://t.co/pTwubo3ccH
2019-12-28 23:38:02+00:00,1211068821458407424,"Terlibat Kecelakaan di Tol Kalikangkung, Bus Kramat Djati Terbakar https://t.co/7fiMncJcBD","Involved in an accident on the Kalikangkung toll road, the Kramat Djati bus caught fire https://t.co/7fiMncJcBD"
2019-12-28 23:45:11+00:00,1211070623570518016,"Kecelakaan Daihatsu Sigra B 2967 TOX di U Turn depan Honda Jl. Yos Sudarso Jakut, Sabtu (29/12) pukul 02:37 WIB &amp  sdh dlm penanganan Polri. https://t.co/EbVWdudaQN","Daihatsu Sigra B 2967 TOX accident at U Turn in front of Honda Jl. Yos Sudarso, North Jakarta, Saturday (29/12) at 02:37 WIB & is already being handled by the National Police. https://t.co/EbVWdudaQN"
2019-12-28 23:46:02+00:00,1211070837085753344,"Pacaran itu seperti tabung gas, orang tahu kalo itu bahaya, tapi tetep aja laku, giliran ‘kecelakaan’, nyalahin rame-rame.","Dating is like a gas cylinder, people know that it's dangerous, but they still don't do it, it's their turn to have an 'accident', everyone blames them."
2019-12-28 23:46:49+00:00,1211071033425350656,Tak semene sek karo nyawang sing lagi jatuh cinta dewean koyo kecelakaan tunggal ~ https://t.co/GwoJI6l6Hl,It doesn't matter if you live and fall in love with a single accident ~ https://t.co/GwoJI6l6Hl
2019-12-28 23:47:46+00:00,1211071270541873152,"BREAKING NEWS : Kecelakaan di Gerbang Tol Kalikangkung Ngaliyan Semarang, 2 Bus Terbakar - Tribun Jateng https://t.co/JB7jSuBl5a","BREAKING NEWS: Accident at Kalikangkung Ngaliyan Toll Gate Semarang, 2 Buses Burned - Tribun Jateng https://t.co/JB7jSuBl5a"
2019-12-28 23:49:48+00:00,1211071784432222208,Hubdat Perlu Susun Sanksi Tegas Bagi PO Yang Sering Lalai Dan Picu Kecelakaan https://t.co/nvaD1Jybcc,Hubdat Needs to Arrange Strict Sanctions for POs Who Are Often Negligent and Trigger Accidents https://t.co/nvaD1Jybcc
