created_at,id_str,full_text_in_Indonesian,full_text_in_English
2021-07-12 07:08:05+00:00,1414481672620285956,Beberapa Titik di Ambon Dilanda Banjir dan Longsor https://t.co/GLzJsctYJB,Several Points in Ambon Hit by Floods and Landslides https://t.co/GLzJsctYJB
2021-07-12 09:55:28+00:00,1414523796799713284,TERKINI - Hujan lebat sejak jam 2 tengahari pada Isnin telah mengakibatkan banjir di beberapa lokasi seperti Jalan Tun Jugah dan Jalan Song di Bandaraya Kuching. https://t.co/E3nVE4pmMD,LATEST - Heavy rain since 2 midday on Monday has caused flooding in several locations such as Jalan Tun Jugah and Jalan Song in Bandaraya Kuching. https://t.co/E3nVE4pmMD
2021-07-12 11:01:07+00:00,1414540320583286786,alhamdulilah sejak tinggal di kota besar akhirnya bisa ngerasain banjir  tinggal tsunami sama hujan meteor aja yg belom,"Thank God, since living in a big city, I can finally experience floods, only tsunamis and meteor showers haven't happened yet"
2021-07-12 12:31:17+00:00,1414563011583303686,@petabencana @MarisshaMS ih gada gempa or banjir kok disini,@petabencana @MarisshaMS there's no earthquake or flood here
2021-07-12 12:31:53+00:00,1414563158702755840,@petabencana iya kak iyaa ga banjir kok  santai kak,"@petabencana Yes, bro, yes, it's not flooding, so relax, bro"
2021-07-12 12:33:20+00:00,1414563524378959877,Lokasi banjir di Desa Tapunggaya Kabupaten Konawe Utara.   Katanya akibat hujan lebat...  Cc @BNPB_Indonesia https://t.co/wrqbySWD9O,"Flood location in Tapunggaya Village, North Konawe Regency. He said it was due to heavy rain... Cc @BNPB_Indonesia https://t.co/wrqbySWD9O"
2021-07-12 13:34:55+00:00,1414579025226256385,@petabencana banjir,@petadisaster flood
2021-07-12 13:58:55+00:00,1414585063883214854,@rizkysjahrizal Ini baru humor lelaki banjir testosteron bggg!!1!!  Pokoknya manly harus cabull!!1! HARUSS!!1!,@rizkysjahrizal This is new humor for men flooded with testosterone bggg!!1!! Anyway manly must be lewd!!1! MUST!!1!
2021-07-12 14:58:10+00:00,1414599975284088835,"Kalo yang buat anak apa?"" Nangis banjir.","What about the child?"" Crying in floods."
2021-07-12 15:32:35+00:00,1414608634433052674,I'm not feeling good terus baca ini auto banjir 😭,"I'm not feeling good if I keep reading, this will automatically flood 😭"
2021-07-12 15:32:37+00:00,1414608645053030401,Power lah @zuraida_my   boleh buat pangsapuri pun banjir!,"Power is @zuraida_my, it can make your apartment flood!"
2021-07-12 16:20:10+00:00,1414620608759930881,#TVRINews Banjir Rendam 13 Rumah dan Jembatan Putus di Seluma https://t.co/qrfwomPLdU,#TVRINews Flood Submerges 13 Houses and Broken Bridge in Seluma https://t.co/qrfwomPLdU
2021-07-12 16:54:00+00:00,1414629125424238594,mata gue banjir bngttt😭😭😭😭,My eyes are really flooding😭😭😭😭
2021-07-12 18:42:52+00:00,1414656523221934104,Someone banjir,Someone flooded
2021-07-12 19:54:06+00:00,1414674448075018240,Now Watch: Kazoku Boshu Shimasu (Family Recruitment) Starring: Daiki Shigeoka  Fumino Kimura  Taoga Nakano  Yukino Kishii  Woylah masih Ep1 aja dah banjir :') tentang org gabut cari orang biar rumahnya gk sepi  trus terjaringlah para singleparent. Sejauh ini worth to watch bgt! https://t.co/rkqsY1GKxl,"Now Watch: Kazoku Boshu Shimasu (Family Recruitment) Starring: Daiki Shigeoka Fumino Kimura Taoga Nakano Yukino Kishii Wow, it's still Ep1, it's already flooded :') about people trying to find someone so that their house isn't empty, then single parents are caught. So far it's really worth watching! https://t.co/rkqsY1GKxl"
2021-07-12 22:54:00+00:00,1414719721262358533,The MOMENT my landed house is ready  I’m gonna drive up to SSPCA and adopt 2 dogs 😭 kesian mreka selalu kena banjir 😭,The MOMENT my landed house is ready I'm gonna drive up to the SSPCA and adopt 2 dogs 😭 I'm sorry they always get flooded 😭
2021-07-13 01:40:09+00:00,1414761536162177027,Baru lima hari dilantik  Bupati Tuban Aditya Halindra Faridzky (TN 18) sudah banjir pujian dari netizen https://t.co/tmNCEhOst8 https://t.co/Jxi66CbiGw,Just five days after the inauguration of Tuban Regent Aditya Halindra Faridzky (TN 18) there has been a flood of praise from netizens https://t.co/tmNCEhOst8 https://t.co/Jxi66CbiGw
2021-07-13 02:08:30+00:00,1414768668148264965,@ketengahketepi Thank you bina  💗  Pretzel Banjir 🍫🥨 &amp; Cornflakes Biscoff for only RM15 ✨Murah kan?!!  Ada 2 choice of choclate base and 3 choise of topping.  Oreo/Cranberries/Marshmellow ✨ Can DM or WS i untuk order okieee 😘 https://t.co/YkpqniAVVv https://t.co/oKeNLb9Uob,"@ketengahketepi Thank you bina 💗 Pretzel Flood 🍫🥨 &amp; Cornflakes Biscoff for only RM15 ✨Cheap, right?!! There are 2 choices of chocolate base and 3 choices of topping. Oreo/Cranberries/Marshmellow ✨ Can DM or WS i to order okieee 😘 https://t.co/YkpqniAVVv https://t.co/oKeNLb9Uob"
2021-07-13 02:08:43+00:00,1414768724054134784,Seramai 241 mangsa terpaksa dipindahkan di tujuh pusat pemindahan sementara. #sinarharian #banjir https://t.co/0V89chIFyT,A total of 241 victims had to be moved to seven temporary transfer centers. #sinarharian #banjir https://t.co/0V89chIFyT
2021-07-13 02:44:38+00:00,1414777764343816198,"WHY??? - Kena Gempa? Ganti Presiden! - Kena Banjir? Ganti Presiden! - Kena Gunung Meletus? Ganti Presiden! - Kena Macet? Ganti Presiden! - Kena PHK? Ganti Presiden! - Kena Covid19? Ganti Presiden!  BAYANGIN... KALO DIIKUTIN  TIAP BULAN PILPRES  MBLO!""  #TerjadiDiLuarNegeri #Ngik","WHY??? - Hit by an earthquake? Change President! - Flooded? Change President! - Was the volcano erupting? Change President! - Got stuck in traffic? Change President! - Got laid off? Change President! - Got Covid19? Change President! IMAGINE... IF YOU FOLLOWED IT EVERY MONTH IN THE MBLO PRESIDENTIAL ELECTION!"" #HappeningAbroad#Ngik"
2021-07-13 03:06:21+00:00,1414783225663168520,BULETIN PAHANG EDISI PAGI | 13 JULAI 2021 (SELASA)  1.JUMLAH MANGSA BANJIR DI RAUB MENINGKAT  241 ORANG DIPINDAHKAN 2. COVID-19: TUJUH KEMATIAN BAHARU  DUA LIBATKAN KLUSTER AKTIF  Disediakan oleh Unit Komunikasi dan Media Pahang (UKOMP) https://t.co/A8q8tt884S,PAHANG BULLETIN MORNING EDITION | 13 JULY 2021 (TUESDAY) 1. NUMBER OF FLOOD DEATHS IN RAUB INCREASES 241 PEOPLE DISCOVERED 2. COVID-19: SEVEN NEW DEATHS TWO INVOLVING ACTIVE CLUSTERS Provided by the Pahang Communication and Media Unit (UKOMP) https://t.co/A8q8tt884S
2021-07-13 03:42:53+00:00,1414792422781964288,Lain kali klo lagi ada bencana banjir  ada perahu karet BPBD dan perahu karet gotong royong.  Yg ngga punya duit nunggu perahu karet BPBD aja,"Next time there is a flood disaster, there will be BPBD rubber boats and mutual cooperation rubber boats. Those who don't have money just wait for the BPBD rubber boat"
2021-07-13 08:57:42+00:00,1414871645907419143,Mie ayam sih! Tapi banjir 🤣🤣 https://t.co/LsL3QTkCw5,Chicken noodles anyway! But it's flooded 🤣🤣 https://t.co/LsL3QTkCw5
2021-07-13 09:36:54+00:00,1414881511107563522,Banjir di Sumut  Ribuan Rumah Terendam-Ratusan Hektare Sawah Rusak https://t.co/aNGWszCt37,Floods in North Sumatra Thousands of Houses Submerged - Hundreds of Hectares of Rice Fields Damaged https://t.co/aNGWszCt37
2021-07-13 09:39:44+00:00,1414882227637297166,1 tahun banjir bandang Kab. Luwu Utara  Al Fatihah... @indahnyalutra https://t.co/sixWgCTQGh,1 year of flash floods in Kab. North Luwu Al Fatihah... @indahnyalutra https://t.co/sixWgCTQGh
2021-07-13 10:40:03+00:00,1414897403551834113,@JPFBASE Ini movie bikin banjir air mata https://t.co/TEM0gbSHif,@JPFBASE This movie will make you cry https://t.co/TEM0gbSHif
2021-07-13 11:19:57+00:00,1414907446619897857,Makan banjir? Kita geng 🤣 https://t.co/cxdHPEARQT,Eat a flood? We're a gang 🤣 https://t.co/cxdHPEARQT
2021-07-13 11:22:10+00:00,1414908002553843714,@amirxabdhadi Rumah aki cu sy di Dong Raub... 😭😭 Doakan kami..trauma banjir January lalu pon belom hilang... 😔 https://t.co/s8FsVLaHit,@amirxabdhadi My battery house is in Dong Raub... 😭😭 Pray for us..the trauma of last January's floods hasn't gone away yet... 😔 https://t.co/s8FsVLaHit
2021-07-13 12:38:26+00:00,1414927196511039502,Yang gambar main air dulu sering bikin banjir halaman belakang rumah nene. Apalagi masih pake pompa air tangan kek gini  bawahnya kasih bak yg gede sambil berendem bikin banjir😂 oh memories~ https://t.co/VIJ9NtZF63,"The picture of playing with water used to often flood Grandma's backyard. What's more, I'm still using a hand water pump like this. The bottom gives me a big tub while soaking in the water, making it flood😂 oh memories~ https://t.co/VIJ9NtZF63"
2021-07-13 12:38:38+00:00,1414927245982978048,Air liurku banjir. Maaan I wish you could smell my apartment now. It's divine https://t.co/zfq2PCZsyc,My saliva is flooding. Maaan I wish you could smell my apartment now. It's divine https://t.co/zfq2PCZsyc
2021-07-13 12:45:32+00:00,1414928983246835712,Banjir dkt Ampang tahun 2018 ya. Idk duit belanja budak sekolah berapa sekarang but RM1 nak makan apa je 😮 RM2 beli topup? Phone jenama OPPO https://t.co/CXzR44dDpL,"Floods near Ampang in 2018. Idk, how much money does a school slave have to spend now but what can I eat for RM1 😮 RM2 to buy a topup? OPPO brand phone https://t.co/CXzR44dDpL"
2021-07-13 13:50:00+00:00,1414945206257037314,Mvs film mandarin ternangisss tersedih. banjir air mata gue katanya ini diambil dari kisah nyata juga tambah banjir 😭😭 Ctto https://t.co/68BFiEU2mH,"The saddest crying Mandarin film Mvs. I was flooded with tears, they said this was taken from a true story, it also added to the flood 😭😭 Ctto https://t.co/68BFiEU2mH"
2021-07-13 14:58:54+00:00,1414962545216167941,Brownies kek dah try  brownies cup dah try  brownies banjir dah try...  Kalau ✨brownies pod✨ ni pulak? 😍 https://t.co/80LCnwmYMc,Have you tried brownie cups and tried brownie cups? Have you tried flooded brownies? Have you tried ✨brownie pods✨? 😍 https://t.co/80LCnwmYMc
2021-07-13 17:04:08+00:00,1414994063707701249,Udah hujan banjir lagi ni kontrakan  :),"It's raining, flooding again, this is the rental :)"
2021-07-13 17:27:48+00:00,1415000016473579527,seru juga malam maen banjir https://t.co/CupeBnmnlA,It's also fun playing in the flood at night https://t.co/CupeBnmnlA
2021-07-13 17:30:16+00:00,1415000638912536584,menurut w ini foto terbaik yang w ambil pada jaman segitu (2013/2014)  jauh-jauh ke St. Tawang lewat banjir mo motret beginian doang wqwq. epic! https://t.co/ShWAlo0EV4,"according to w, this is the best photo that w took at that time (2013/2014) all the way to St. Tawang, passing through the flood, just take a photo like this, wqwq. epic! https://t.co/ShWAlo0EV4"
2021-07-14 00:29:49+00:00,1415106222190039041,Pagi ini overthinking:  1. Beberapa pendaftaran vaksin gratis ditutup seiring dg muncul VGR berbayar 2. Wacana ppkm darurat 6 minggu ke depan  tanpa BLT ke rakyat. 3. Warga mengungsi ke tenda darurat krn banjir 4. Kurva positif c19 meroket 5. Penipu tabung oksigen di mana mana https://t.co/USRbqqfXdN,This morning overthinking: 1. Some free vaccine registrations were closed along with the appearance of paid VGR 2. Discourse on emergency ppkm for the next 6 weeks without BLT to the people. 3. Residents evacuate to emergency tents due to flooding 4. The positive curve for C19 skyrockets 5. Oxygen cylinder fraudsters are everywhere https://t.co/USRbqqfXdN
2021-07-14 02:18:11+00:00,1415133492208275458,@kucingpetelur @yunuskece_ @amplanx Biar meletot mata jadinya waspada banjir,"@kucingpetelur @yunuskece_ @amplanx If your eyes are bulging, you will be alert for flooding"
2021-07-14 03:11:24+00:00,1415146886252486658,banjir dimana mana,floods everywhere
2021-07-14 03:55:19+00:00,1415157939778637826,yumzzzzz 😭💗💗💗💗  bekas besar  cookies banyak  chocolate banjir  dalam cookies ada chocolate 😩🍫  RM25 exc postage ( can cod to sg buloh area) https://t.co/RejWiWKERR,yumzzzzz 😭💗💗💗💗 big container of cookies lots of chocolate flooded in cookies there is chocolate 😩🍫 RM25 exc postage (can cod to Sg Buloh area) https://t.co/RejWiWKERR
2021-07-14 06:03:05+00:00,1415190093434785794,Gile banjir di perdana niii sepinggang,Gile flooded at the beginning at waist level
2021-07-14 07:39:40+00:00,1415214399665541121,NASA: Pergeseran Bulan Ditambah Perubahan Iklim Akan Picu Banjir Yang Lebih Parah Di Dunia https://t.co/G0tfTjuZZs,NASA: Moon Shift Plus Climate Change Will Trigger More Severe Floods in the World https://t.co/G0tfTjuZZs
2021-07-14 07:54:38+00:00,1415218166213451778,BTP bekerja sama dgn DPUPR Pemerintah Kota Pekalongan tlh melakukan uji fungsi dan terap prototipe panel komposit peredam suara di Rumah Pompa Pengendali Banjir Pasirsari. Hasil evaluasi menunjukkan penurunan kebisingan sekitar ± 30% dan meningkatkan kenyamanan masyarakat sekitar https://t.co/oal7yr6W3z,"BTP, in collaboration with the DPUPR of the Pekalongan City Government, has carried out functional and application tests on the sound dampening composite panel prototype at the Pasirsari Flood Control Pump House. The evaluation results show a reduction in noise of around ± 30% and increase the comfort of the surrounding community https://t.co/oal7yr6W3z"
2021-07-14 09:40:33+00:00,1415244818087747588,Mau banjir gais https://t.co/SuHJSV3fEj,"Want to flood, guys https://t.co/SuHJSV3fEj"
2021-07-14 09:41:22+00:00,1415245025441509376,Pandemi Masih Menggila  Produsen Komputer dan Laptop Banjir Order  https://t.co/0fR8k981ZM,Pandemic Still Crazy Computer and Laptop Manufacturers Flood Orders https://t.co/0fR8k981ZM
2021-07-14 09:49:27+00:00,1415247058173251584,Update: Air banjir sudah naik https://t.co/psOBYzOfnF,Update: Flood waters have risen https://t.co/psOBYzOfnF
2021-07-14 10:28:30+00:00,1415256886014734340,Banjir tadi di penampang @KKCity .. stay safe guys .. #sabah 🌦 https://t.co/N5eUPDdN1T,There was flooding in the @KKCity section.. stay safe guys.. #sabah 🌦 https://t.co/N5eUPDdN1T
2021-07-14 10:43:54+00:00,1415260761077665797,Kelurahan Nyamplungan Banjir Disinfektan https://t.co/eQWWqE6YHF,Nyamplungan Village Flooded with Disinfectant https://t.co/eQWWqE6YHF
2021-07-14 11:00:00+00:00,1415264813358493696,Dukung Revitalisasi Rawa Jombor Klaten  Warga Jimbung Berharap Daerahnya Bebas Banjir https://t.co/TvMglu0k1m,Support Revitalization of Rawa Jombor Klaten Jimbung Residents Hope Their Area is Flood Free https://t.co/TvMglu0k1m
2021-07-14 12:09:14+00:00,1415282236111220743,Banjir di desa entebi  Kab Kapuas hulu kec silat hulu   provinsi kalbar  Semoga pemerintah berantipasi membantu korban banjir! #infokapuashulu #kalbar  #Ruaitv https://t.co/0JgdYWy8AD,"Flooding in Entebi Village, Kapuas Hulu District, Silat Hulu District, West Kalimantan Province. Hopefully the government will anticipate helping flood victims! #infokapuashulu #kalbar #Ruaitv https://t.co/0JgdYWy8AD"
2021-07-14 14:20:28+00:00,1415315260882317324,@RachlanNashidik @irwan_fecho @PDemokrat Pandemi &amp; bencana banjir @RachlanNashidik  @irwan_fecho https://t.co/gBjslUmidk,@RachlanNashidik @irwan_fecho @PDemokrat Pandemic &amp; flood disaster @RachlanNashidik @irwan_fecho https://t.co/gBjslUmidk
2021-07-14 15:05:00+00:00,1415326468524052481,vin! kalian tau gasih Vincenzo itu blessing nggak buat joongki atau cy aja  cast yang lain juga banjir job baru juga aww...,Vin! You know Vincenzo's gift is a blessing not just for Joongki or Cy but the other cast members are also flooded with new jobs too aww...
2021-07-14 15:30:37+00:00,1415332918067556357,Banjir Come and Vote for LINE TV AWARDS 2021 https://t.co/jPOkEPxb9O #LINETVAWARDS2021,Flood Come and Vote for LINE TV AWARDS 2021 https://t.co/jPOkEPxb9O #LINETVAWARDS2021
2021-07-14 15:34:58+00:00,1415334013024182275,Ditengah pandemi covid Kader Demokrat dan Cakra AHY turun membantu masyarakat yg terkena dampak banjir di kalsel. https://t.co/w68bbtA8Tr,"In the midst of the Covid pandemic, Democratic Cadres and Cakra AHY came down to help people affected by the floods in South Kalimantan. https://t.co/w68bbtA8Tr"
2021-07-14 23:12:22+00:00,1415449119963766784,Welcome to penampang. Everywhere banjir.,Welcome to penampang. Everywhere is flooded.
2021-07-14 23:46:28+00:00,1415457699173597184,duh rumah banjir juga ternyata,"oops, it turns out the house is flooding too"
2021-07-15 02:00:52+00:00,1415491525228720129,Persediaan Menghadapi Banjir  #JaPenSabah https://t.co/YhkwDfxtXR,Supplies for Flooding #JaPenSabah https://t.co/YhkwDfxtXR
2021-07-15 03:54:29+00:00,1415520115756462081,Persediaan Semasa Banjir  #JaPenSabah https://t.co/uZ9xPe83IF,Supplies During Floods #JaPenSabah https://t.co/uZ9xPe83IF
2021-07-15 04:29:08+00:00,1415528835643101186,nonton we are bulletproof : the eternal bikin banjir air mata https://t.co/lvIY2WMEd6,Watching We Are Bulletproof: The Eternal brings tears to your eyes https://t.co/lvIY2WMEd6
2021-07-15 05:22:13+00:00,1415542193473744902,pa semoga banjir req DM,I hope it floods with DM reqs
2021-07-15 07:54:36+00:00,1415580545812103169,@KKCity BEAUFORT BANJIR 😌 https://t.co/y78II5MKLL,@KKCity BEAUFORT FLOODS 😌 https://t.co/y78II5MKLL
2021-07-15 09:31:46+00:00,1415604995429343241,🪜 Atint kuat banget hari ini. ATEEZ banjir konten banget.,🪜 Atint is really strong today. ATEEZ is really flooded with content.
2021-07-15 09:36:52+00:00,1415606280429850631,📻 atunyy hri ini banjir konten😣,📻 Atuny today is flooded with content😣
2021-07-15 10:10:20+00:00,1415614700474171395,"NASA memperingatkan goyangan"" di orbit bulan yg akan membuat Bumi menghadapi lebih banyak bencana alam secara signifikan.   Serangan banjir pesisir yg dimulai pada pertengahan 2030-an diperkirakan akan terjadi. https://t.co/fvNwfcrAaW",NASA warns of wobbles in the moon's orbit that will expose Earth to significantly more natural disasters. A bout of coastal flooding starting in the mid-2030s is expected. https://t.co/fvNwfcrAaW
2021-07-15 10:20:51+00:00,1415617347931439106,Menurut PBB - pada tahun 2050 kota-kota pesisir akan melihat ratusan juta orang berisiko terkena banjir yg diperburuk oleh naiknya air laut. https://t.co/ebLjvsIYn2,According to the UN - by 2050 coastal cities will see hundreds of millions of people at risk of flooding exacerbated by rising sea levels. https://t.co/ebLjvsIYn2
2021-07-15 10:23:37+00:00,1415618043443482624,-s9f tajideul aku agak kaget. Aku baby fantasy (april 2021)   ini kalo sepgu comeback emang konten nya banjir begini kah? 🥲 Tiap hari bahkan beberapa jam ada updatean terus. Vlive ada terus  konten tiap hari. Aku yang terbiasa dighosting bulanan  mingguan dan paling  (cont..) https://t.co/irLiGUbzzx,"-s9f tajideul I'm a bit surprised. I'm baby fantasy (April 2021). If Sepgu makes a comeback, will the content be like this? 🥲 Every day, even several hours, there are continuous updates. Vlive continues to have content every day. I'm used to being ghosted monthly, weekly and most (cont..) https://t.co/irLiGUbzzx"
2021-07-15 10:35:37+00:00,1415621064013619200,Banjir 😭😭😭  Dari kemaren pemadam kebakaran lalu lalang terus  semoga kita semua selalu ada dlm lindungan Tuhan YME  aamiin. https://t.co/uOzHDpQRwr,"Flood 😭😭😭 Since yesterday the fire brigade has been passing by and hopefully we will all always be in the protection of God Almighty, aamiin. https://t.co/uOzHDpQRwr"
2021-07-15 11:54:35+00:00,1415640938588770312,Banjir parah di Jerman bagian barat  Belgia  dan Luxembourg. Ini kondisi tadi pagi di #Liège  Belgia https://t.co/t4lD27cFta,"Severe flooding in western Germany, Belgium and Luxembourg. This is the situation this morning in #Liège Belgium https://t.co/t4lD27cFta"
2021-07-15 12:32:33+00:00,1415650493716520962,"Dengan modus membuka kebun pala  hutan keramat milik warga Negeri Sabuai  Maluku dibabat hingga rusak.  Kerusakan hutan berdampak banjir di permukiman hingga tertimbunnya sumber air bersih oleh tanah longsor.  Sabuai"" di kanal Watchdoc Documentary.  https://t.co/SStRh9c78m https://t.co/5yBcyLu8Jg","With the method of opening nutmeg gardens, sacred forests belonging to residents of Sabuai State, Maluku, were cut down until they were damaged. Forest damage has resulted in flooding in settlements and the silencing of clean water sources by landslides. Sabuai"" on the Watchdoc Documentary channel. https://t.co/SStRh9c78m https://t.co/5yBcyLu8Jg"
2021-07-15 13:06:58+00:00,1415659154396520451,banjir deras dekat western germany. hanyut macam tu je kereta    https://t.co/WFrgM2rZXZ,"heavy flooding near western germany. drifting like that, a train https://t.co/WFrgM2rZXZ"
2021-07-15 13:12:58+00:00,1415660662391414785,Renovasi total rumah tinggal. Peninggian bangunan merespon banjir.  A Thread  From this                               to this https://t.co/gqR7r7sFV3,Complete renovation of the residence. Elevation of buildings in response to flooding. A Thread From this to this https://t.co/gqR7r7sFV3
2021-07-15 13:53:29+00:00,1415670861768531973,@mr_abcx Kena banjir bandang mas? Sampe di google aja yg keluar jurnal ttg banjir HAHAHAH https://t.co/p2X1ikQzqB,"@mr_abcx Got a flash flood, bro? Even on Google, a journal about flooding came out HAHAHAH https://t.co/p2X1ikQzqB"
2021-07-15 14:11:14+00:00,1415675328383524867,Belum pernah liat banjir  jadi malah pada ditonton 😅😅 https://t.co/RRm9nvdX6w,I've never seen a flood so I watched it instead 😅😅 https://t.co/RRm9nvdX6w
2021-07-15 15:23:01+00:00,1415693391157874688,aku sumpahin kamu yg baca ini besok banjir req dm! find,I swear that those of you reading this will be flooded with DM requests tomorrow! find
2021-07-15 15:35:02+00:00,1415696415985000448,Arashi baik banget napa siiiih 😭😭 Malem-malem dengerin 5x20 fix banjir 😭😭 #URAARABEST https://t.co/VBxDIAA47V,"Arashi is really good, why siiiih 😭😭 Listen to 5x20 flood fix at night 😭😭 #URAARABEST https://t.co/VBxDIAA47V"
2021-07-15 18:18:20+00:00,1415737511004057603,Beberapa hari hujan deras di sebagian wilayah Jerman  Belanda &amp; Belgia. Banjir bandang. Ngeri ini.,"Several days of heavy rain in parts of Germany, Netherlands &amp; Belgium. Flash floods. This is terrible."
2021-07-16 06:12:41+00:00,1415917281427660801,Aku dah mula rasa penat. Mula mula banjir dengan pt positive  lepastu banjir dengan pt spo2 drop 🙂 dah mula keluarkan oksigen tank baru https://t.co/4jqApaku94,I'm starting to feel tired. First it started flooding with pt positive then flooded with pt spo2 drop 🙂 I've started getting new oxygen tanks https://t.co/4jqApaku94
2021-07-16 06:16:54+00:00,1415918345556094979,Kena banjir ngungsi ke masjid Kena gempa lari ke masjid Kenapa giliran kena virus tutup masjid  astagfirullah yuk sadar yuk,Got flooded and ran to the mosque Got hit by an earthquake ran to the mosque Why was it my turn to get the virus to close the mosque Astagfirullah come on let's be aware
2021-07-16 06:20:33+00:00,1415919261705375744,Eropa Barat Dilanda Banjir Bandang  44 Orang Meninggal dan Puluhan Hilang https://t.co/u5RAbT4QMy,Western Europe Hit by Flash Floods 44 People Died and Dozens Disappeared https://t.co/u5RAbT4QMy
2021-07-16 08:13:23+00:00,1415947658720538624,Dikirimin video ini ama adik.   Kelakuan netijen Belanda ya 1-2 kali kek Jakarta kalau dah urusan banjir?   Hehehe … https://t.co/OTLPZQAsEu,My sister sent this video. How do Dutch netizens behave 1-2 times like Jakarta when it comes to flooding? Hehehe... https://t.co/OTLPZQAsEu
2021-07-16 08:17:31+00:00,1415948697989492739,Kalau di kota ini udah dikabari dari tgl 13 bahwa ada prediksi banjir. Jadi mulai dibangun tenda  pemadam kebakaran  polisi dan tim penyelamat siap siaga nyiapin pompa penyedot. Selain itu warga yg ada di daerah rawan mulai dievakuasi satu per satu. https://t.co/phWSvlibOc,"In this city, we have been informed since the 13th that there is a prediction of flooding. So police fire tents began to be built and rescue teams were ready to prepare suction pumps. Apart from that, residents in vulnerable areas began to be evacuated one by one. https://t.co/phWSvlibOc"
2021-07-16 08:27:04+00:00,1415951104177631234,Eropa Barat Dilanda Banjir Bandang  44 Orang Meninggal dan Puluhan Hilang https://t.co/nepWhSaIwg,Western Europe Hit by Flash Floods 44 People Died and Dozens Disappeared https://t.co/nepWhSaIwg
2021-07-16 09:59:49+00:00,1415974443462000644,Hebat frontliners kita.  Petugas PPV di Long Jegan  Marudi Sarawak terpaksa mengharungi banjir untuk mengambil stok vaksin COVID 19 yang dihantar mengunakan helicopter pihak @bombaJBPM.  Salute to our frontline heroes!  (Video: https://t.co/0DyMEay7nE) https://t.co/pPBOG1aojI,Our frontliners are great. PPV officers in Long Jegan Marudi Sarawak were forced to wade through floodwaters to take stock of the COVID 19 vaccine which was delivered using the @bombaJBPM helicopter. Salute to our frontline heroes! (Video: https://t.co/0DyMEay7nE) https://t.co/pPBOG1aojI
2021-07-16 10:03:59+00:00,1415975492235108354,Demi melindungi semua  banjir  ribut semua frontliners kita sanggup redah.  Semoga Tuhan membalas jasa anda.,"In order to protect all storm floods, all our frontliners are able to calm down. May God reward your services."
2021-07-16 10:35:00+00:00,1415983296727584772,Media Australia Ini Banjir Kecaman Netizen Usai Sebut Indonesia Neraka Covid-19 https://t.co/jRJnfydekY,Australian media is flooded with criticism from netizens after calling Indonesia Covid-19 hell https://t.co/jRJnfydekY
2021-07-16 10:53:58+00:00,1415988071531646980,Banjir menggenangi pusat kota Valkenburg. https://t.co/dpmaQlhuSY,Floods inundated the city center of Valkenburg. https://t.co/dpmaQlhuSY
2021-07-16 11:22:44+00:00,1415995312091525129,Pa kangen banjir req dm ga si? 😭,Do you miss the floods? DM me? 😭
2021-07-16 11:36:54+00:00,1415998873202479104,Situasi di Limburg  Belanda-Selatan  sekarang. Icon yang merah itu daerah banjir. Di utara tanggul &amp; damnya mulai diperkuat. Mudah-mudahan ngga jebol. https://t.co/LxrchZWYyf,The situation in South-Dutch Limburg now. The red icon is a flooded area. North of the embankment &amp; the dam began to be strengthened. Hopefully it doesn't break. https://t.co/LxrchZWYyf
2021-07-16 12:12:57+00:00,1416007948388618240,Stay safe teman2ku di manado. Mudah2an hujannya segera berhenti biar ga banjir. https://t.co/56DUv0lH51,Stay safe my friends in Manado. Hopefully the rain will stop soon so there won't be any flooding. https://t.co/56DUv0lH51
2021-07-16 13:27:57+00:00,1416026821884223490,‼️ PERHATIAN ‼️  Banjir POPCORN telah melanda twitter 😱  RT supaya banjir popcorn tersebar di semua timeline rakyat twitter. https://t.co/nYK42l5FzC,‼️ ATTENTION ‼️ The POPCORN flood has hit Twitter 😱 RT so that the popcorn flood spreads across all Twitter people's timelines. https://t.co/nYK42l5FzC
2021-07-16 13:45:50+00:00,1416031323236429829,Tahniah &amp; terima kasih kpd pasukan Bomba Sarawak yg telah berjaya menurunkan vaksin untuk pemberian vaksin di kawasan yg dilanda banjir. Kerjasama padu KKM &amp; Bomba memudahkan usaha utk vaksin dapat terus sampai ke destinasi meskipun berhadapan cabaran.  https://t.co/j9l7wz78jK,Congratulations &amp; Thank you to the Sarawak Bomba troops who have succeeded in delivering vaccines to administer vaccines in flood-hit areas. Solid cooperation between KKM &amp; Bomba makes it easier for vaccines to continue to reach their destination despite facing challenges. https://t.co/j9l7wz78jK
2021-07-16 14:55:20+00:00,1416048812263497728,Dortmund dan Gladbach sedang melakukan pembicaraan untuk mengadakan laga amal untuk membantu korban banjir besar yg terjadi di North Rhine-Westphalia  Banjir yg terjadi di Jerman dan Belgia ini udah menewaskan 70 korban [BBC] 😔 https://t.co/cppykArjrX,Dortmund and Gladbach are in talks to hold a charity match to help victims of the massive floods that occurred in North Rhine-Westphalia. The floods that occurred in Germany and Belgium have killed 70 victims [BBC] 😔 https://t.co/cppykArjrX
2021-07-16 14:58:44+00:00,1416049667423408131,Ini gambaran banjir yang sedang terjadi di Dusseldorf yang juga berada di NRW https://t.co/NxH8d8PPiu,This is a picture of the flooding currently occurring in Dusseldorf which is also in NRW https://t.co/NxH8d8PPiu
